date,open,high,low,close,volume
2024-06-05,1.29500000,1.39900000,1.28400000,1.33200000,43218448.30000000
2024-06-06,1.33200000,1.33600000,1.26200000,1.29000000,24459426.29000000
2024-06-07,1.29000000,1.35100000,1.05700000,1.20500000,51663714.02000000
2024-06-08,1.20600000,1.21200000,1.11300000,1.13000000,27012802.20000000
2024-06-09,1.12900000,1.19100000,1.11400000,1.16800000,14758063.53000000
2024-06-10,1.16900000,1.17300000,1.10700000,1.11900000,18110227.18000000
2024-06-11,1.11800000,1.12400000,1.03000000,1.03500000,29173011.55000000
2024-06-12,1.03600000,1.10800000,0.99000000,1.07100000,25223960.64000000
2024-06-13,1.07200000,1.07200000,0.97600000,0.98700000,19973275.44000000
2024-06-14,0.98800000,1.01000000,0.90100000,0.94300000,23978379.77000000
2024-06-15,0.94400000,0.97700000,0.92300000,0.93400000,12986070.20000000
2024-06-16,0.93400000,0.94900000,0.91100000,0.93500000,11258172.82000000
2024-06-17,0.93600000,0.94300000,0.78700000,0.79500000,45444695.36000000
2024-06-18,0.79500000,0.80300000,0.66400000,0.73600000,51288767.35000000
2024-06-19,0.73600000,0.75600000,0.70000000,0.73200000,31923571.30000000
2024-06-20,0.73200000,0.75800000,0.69500000,0.72500000,28157973.33000000
2024-06-21,0.72400000,0.74400000,0.70200000,0.71900000,21597313.62000000
2024-06-22,0.71900000,0.73700000,0.70400000,0.71900000,10250022.48000000
2024-06-23,0.72000000,0.75000000,0.68600000,0.69700000,12308381.31000000
2024-06-24,0.69700000,0.73500000,0.63200000,0.73000000,27470556.62000000
2024-06-25,0.73000000,0.76200000,0.71100000,0.72300000,12916480.18000000
2024-06-26,0.72300000,0.73500000,0.68000000,0.70100000,12368577.13000000
2024-06-27,0.70200000,0.72600000,0.68100000,0.71000000,12325978.96000000
2024-06-28,0.70900000,0.73100000,0.65600000,0.65700000,14197139.97000000
2024-06-29,0.65700000,0.68600000,0.64700000,0.65300000,9298522.98000000
2024-06-30,0.65200000,0.69300000,0.63900000,0.68900000,13680534.21000000
2024-07-01,0.69000000,0.70400000,0.64800000,0.65200000,15522449.26000000
2024-07-02,0.65200000,0.65300000,0.61000000,0.63700000,21949981.55000000
2024-07-03,0.63700000,0.65100000,0.60600000,0.62200000,29398680.98000000
2024-07-04,0.62200000,0.62400000,0.52600000,0.53300000,38065885.78000000
2024-07-05,0.53300000,0.53400000,0.45000000,0.51400000,80935912.72000000
2024-07-06,0.51300000,0.58600000,0.50200000,0.57300000,29005304.66000000
2024-07-07,0.57300000,0.57300000,0.53300000,0.53700000,20519664.61000000
2024-07-08,0.53600000,0.61700000,0.51400000,0.60500000,46797715.95000000
2024-07-09,0.60400000,0.61600000,0.58100000,0.60200000,20873200.19000000
2024-07-10,0.60200000,0.61000000,0.57800000,0.59700000,20561705.62000000
2024-07-11,0.59600000,0.60800000,0.55800000,0.56100000,18710215.39000000
2024-07-12,0.56100000,0.57200000,0.53900000,0.55600000,19316656.75000000
2024-07-13,0.55700000,0.57700000,0.55200000,0.56200000,15886211.40000000
2024-07-14,0.56200000,0.59600000,0.54900000,0.59200000,17705319.02000000
2024-07-15,0.59200000,0.62800000,0.58400000,0.61600000,45661147.85000000
2024-07-16,0.61600000,0.63300000,0.57300000,0.61800000,56387929.80000000
2024-07-17,0.61800000,0.65000000,0.58700000,0.59100000,48182478.73000000
2024-07-18,0.59000000,0.61200000,0.55800000,0.57400000,45654795.26000000
2024-07-19,0.57300000,0.59400000,0.55100000,0.58700000,40285666.11000000
2024-07-20,0.58700000,0.61200000,0.57500000,0.60700000,27274958.86000000
2024-07-21,0.60700000,0.61500000,0.56100000,0.61400000,26244835.60000000
2024-07-22,0.61400000,0.62400000,0.56900000,0.57700000,26530411.64000000
2024-07-23,0.57700000,0.65200000,0.57100000,0.57400000,82694323.19000000
2024-07-24,0.57400000,0.58500000,0.53400000,0.53700000,30206293.42000000
2024-07-25,0.53700000,0.53900000,0.49500000,0.51300000,41879922.43000000
2024-07-26,0.51200000,0.54000000,0.50700000,0.53800000,18851857.14000000
2024-07-27,0.53800000,0.54900000,0.51900000,0.53700000,16042920.47000000
2024-07-28,0.53700000,0.53900000,0.51500000,0.52400000,12949996.76000000
2024-07-29,0.52400000,0.55400000,0.51100000,0.51300000,24721666.70000000
2024-07-30,0.51300000,0.52200000,0.48100000,0.49000000,24086480.98000000
2024-07-31,0.49000000,0.50000000,0.45700000,0.46400000,29921852.67000000
2024-08-01,0.46400000,0.47800000,0.42400000,0.46800000,37801905.00000000
2024-08-02,0.46700000,0.47100000,0.40700000,0.41000000,44846816.42000000
2024-08-03,0.40900000,0.42900000,0.38600000,0.40500000,39801971.40000000
2024-08-04,0.40400000,0.41700000,0.37100000,0.40000000,40652247.28000000
2024-08-05,0.40000000,0.40500000,0.31400000,0.35000000,139740252.77000000
2024-08-06,0.34900000,0.39100000,0.34900000,0.37200000,56989786.49000000
2024-08-07,0.37200000,0.38500000,0.34000000,0.34600000,44845720.18000000
2024-08-08,0.34600000,0.40200000,0.33900000,0.39600000,29977647.41000000
2024-08-09,0.39600000,0.39900000,0.37100000,0.38300000,19292823.42000000
2024-08-10,0.38300000,0.40900000,0.37700000,0.39600000,21115521.66000000
2024-08-11,0.39600000,0.40800000,0.36100000,0.36200000,17293142.94000000
2024-08-12,0.36300000,0.41400000,0.35500000,0.40800000,37223419.97000000
2024-08-13,0.40800000,0.41500000,0.38300000,0.40300000,19367867.31000000
2024-08-14,0.40300000,0.42300000,0.39300000,0.40200000,25850309.83000000
2024-08-15,0.40200000,0.40500000,0.35400000,0.36500000,24960601.35000000
2024-08-16,0.36500000,0.37700000,0.34600000,0.35500000,24809896.77000000
2024-08-17,0.35400000,0.36800000,0.34900000,0.36300000,17821925.77000000
2024-08-18,0.36200000,0.37000000,0.35500000,0.35900000,15277376.29000000
2024-08-19,0.35900000,0.36800000,0.34200000,0.36000000,22975199.22000000
2024-08-20,0.36000000,0.36900000,0.34200000,0.35200000,30821843.20000000
2024-08-21,0.35200000,0.37500000,0.34500000,0.37200000,27461213.95000000
2024-08-22,0.37200000,0.37800000,0.36100000,0.36400000,21716712.21000000
2024-08-23,0.36400000,0.42100000,0.36300000,0.41300000,37658870.20000000
2024-08-24,0.41300000,0.43000000,0.40600000,0.41700000,30831674.12000000
2024-08-25,0.41700000,0.42200000,0.39500000,0.41500000,21890303.12000000
2024-08-26,0.41400000,0.42000000,0.37900000,0.38300000,24292508.01000000
2024-08-27,0.38300000,0.39900000,0.35500000,0.36400000,23473804.43000000
2024-08-28,0.36400000,0.37400000,0.34400000,0.35700000,28183794.32000000
2024-08-29,0.35700000,0.38000000,0.35200000,0.35900000,13572393.49000000
2024-08-30,0.35800000,0.36800000,0.33700000,0.36400000,16547737.46000000
2024-08-31,0.36500000,0.37100000,0.35200000,0.35700000,9721054.29000000
2024-09-01,0.35600000,0.37500000,0.34600000,0.35700000,22862405.60000000
2024-09-02,0.35600000,0.38200000,0.34400000,0.38000000,39742319.75000000
2024-09-03,0.38000000,0.38600000,0.36100000,0.36100000,18324587.43000000
2024-09-04,0.36100000,0.42000000,0.34000000,0.40200000,90774160.13000000
2024-09-05,0.40100000,0.41300000,0.38800000,0.39400000,37281830.57000000
2024-09-06,0.39400000,0.41200000,0.37800000,0.40100000,89982795.82000000
2024-09-07,0.40200000,0.44700000,0.40000000,0.42800000,90819690.87000000
2024-09-08,0.42800000,0.44400000,0.41800000,0.43500000,52585926.51000000
2024-09-09,0.43400000,0.43800000,0.40800000,0.43200000,54367871.74000000
2024-09-10,0.43300000,0.43400000,0.38800000,0.40000000,73451840.77000000
2024-09-11,0.39900000,0.40000000,0.37500000,0.38400000,62571784.36000000
2024-09-12,0.38400000,0.40300000,0.38400000,0.40300000,35016783.16000000
2024-09-13,0.40300000,0.41400000,0.39200000,0.40900000,35274751.37000000
2024-09-14,0.41000000,0.41200000,0.39200000,0.40000000,23213470.55000000
2024-09-15,0.40000000,0.40800000,0.38200000,0.38900000,26101122.29000000
2024-09-16,0.38900000,0.39100000,0.36500000,0.37000000,30962484.99000000
2024-09-17,0.37000000,0.38600000,0.36700000,0.37900000,31554612.18000000
2024-09-18,0.37900000,0.39100000,0.36400000,0.39000000,42437023.82000000
2024-09-19,0.39000000,0.40700000,0.38800000,0.39200000,53104831.69000000
2024-09-20,0.39200000,0.41300000,0.38200000,0.40100000,66328593.47000000
2024-09-21,0.40100000,0.42100000,0.39300000,0.41100000,41663106.83000000
2024-09-22,0.41200000,0.42000000,0.37400000,0.38900000,50062968.57000000
2024-09-23,0.38900000,0.41600000,0.37800000,0.40400000,67540025.79000000
2024-09-24,0.40300000,0.41930000,0.39060000,0.41560000,68087202.69000000
2024-09-25,0.41560000,0.45740000,0.41420000,0.43700000,87109988.48000000
2024-09-26,0.43710000,0.50080000,0.42430000,0.47380000,141529729.48000000
2024-09-27,0.47380000,0.50840000,0.47210000,0.48580000,85977897.80000000
2024-09-28,0.48590000,0.49610000,0.45570000,0.46350000,38125837.26000000
2024-09-29,0.46350000,0.48490000,0.45270000,0.47440000,44894870.83000000
2024-09-30,0.47470000,0.47660000,0.43280000,0.43910000,53748327.07000000
2024-10-01,0.43900000,0.46960000,0.37960000,0.38850000,79485113.73000000
2024-10-02,0.38850000,0.40480000,0.36060000,0.36930000,51467398.85000000
2024-10-03,0.36940000,0.37540000,0.34750000,0.36310000,40321052.22000000
2024-10-04,0.36310000,0.39050000,0.36040000,0.38630000,42824503.16000000
2024-10-05,0.38630000,0.39590000,0.37580000,0.38510000,19696038.66000000
2024-10-06,0.38510000,0.40140000,0.38150000,0.39790000,15562853.96000000
2024-10-07,0.39790000,0.41320000,0.39110000,0.39200000,32688266.00000000
2024-10-08,0.39190000,0.40000000,0.38070000,0.39120000,29843795.62000000
2024-10-09,0.39130000,0.40390000,0.36880000,0.37510000,27278078.88000000
2024-10-10,0.37500000,0.39000000,0.37070000,0.38970000,28372026.20000000
2024-10-11,0.38990000,0.41070000,0.38680000,0.40600000,26035556.06000000
2024-10-12,0.40630000,0.43080000,0.40570000,0.42200000,22612104.57000000
2024-10-13,0.42190000,0.43780000,0.40740000,0.42040000,28410259.26000000
2024-10-14,0.42050000,0.44890000,0.41440000,0.44090000,42788206.26000000
2024-10-15,0.44100000,0.44470000,0.41210000,0.42550000,62571604.22000000
2024-10-16,0.42550000,0.43270000,0.40850000,0.41330000,31392309.30000000
2024-10-17,0.41330000,0.42050000,0.38710000,0.39270000,28539122.96000000
2024-10-18,0.39280000,0.40940000,0.38660000,0.40460000,32758578.67000000
2024-10-19,0.40470000,0.41490000,0.39450000,0.40810000,19187123.72000000
2024-10-20,0.40830000,0.43800000,0.39970000,0.43380000,37512625.92000000
2024-10-21,0.43390000,0.44160000,0.41310000,0.41580000,37460095.85000000
2024-10-22,0.41570000,0.42720000,0.40210000,0.42270000,31051244.68000000
2024-10-23,0.42270000,0.42570000,0.38420000,0.39970000,37532161.00000000
2024-10-24,0.39980000,0.40980000,0.39240000,0.40140000,27211990.18000000
2024-10-25,0.40140000,0.40520000,0.34390000,0.35990000,40638236.54000000
2024-10-26,0.35970000,0.37280000,0.35210000,0.37030000,34762947.22000000
2024-10-27,0.37020000,0.38640000,0.36610000,0.37860000,15896715.97000000
2024-10-28,0.37870000,0.38490000,0.36160000,0.37670000,29409855.10000000
2024-10-29,0.37680000,0.39970000,0.37650000,0.39420000,26740214.23000000
2024-10-30,0.39420000,0.40630000,0.38620000,0.39230000,28846178.17000000
2024-10-31,0.39240000,0.39440000,0.36490000,0.37100000,27378549.80000000
2024-11-01,0.37090000,0.38040000,0.35950000,0.36690000,21742152.25000000
2024-11-02,0.36660000,0.37090000,0.35370000,0.36180000,14211122.13000000
2024-11-03,0.36190000,0.36340000,0.33020000,0.34600000,35289023.56000000
2024-11-04,0.34590000,0.35100000,0.32720000,0.33440000,19203418.97000000
2024-11-05,0.33430000,0.35440000,0.33420000,0.34720000,20420358.85000000
2024-11-06,0.34720000,0.40130000,0.34720000,0.39690000,50623291.94000000
2024-11-07,0.39700000,0.42880000,0.39700000,0.41150000,54102698.92000000
2024-11-08,0.41180000,0.41870000,0.39680000,0.40680000,34034217.93000000
2024-11-09,0.40680000,0.45910000,0.40070000,0.45410000,52564929.21000000
2024-11-10,0.45410000,0.48860000,0.43030000,0.45650000,79255051.03000000
2024-11-11,0.45660000,0.54920000,0.44340000,0.54900000,104712863.70000000
2024-11-12,0.54890000,0.55400000,0.47810000,0.50380000,122370394.13000000
2024-11-13,0.50400000,0.51050000,0.44650000,0.47030000,93492258.27000000
2024-11-14,0.47040000,0.49750000,0.42640000,0.43380000,69771514.34000000
2024-11-15,0.43380000,0.45370000,0.42020000,0.44700000,41755095.03000000
2024-11-16,0.44690000,0.47780000,0.44370000,0.46990000,52057251.78000000
2024-11-17,0.47010000,0.47800000,0.44170000,0.45130000,54985483.29000000
2024-11-18,0.45140000,0.51500000,0.44690000,0.50640000,127755487.80000000
2024-11-19,0.50640000,0.51050000,0.46420000,0.47900000,53955014.40000000
2024-11-20,0.47890000,0.49020000,0.44350000,0.44920000,71636074.57000000
2024-11-21,0.44930000,0.52730000,0.43530000,0.50450000,107185083.49000000
2024-11-22,0.50480000,0.54220000,0.49000000,0.53350000,102171521.48000000
2024-11-23,0.53350000,0.59690000,0.52760000,0.57440000,115039294.31000000
2024-11-24,0.57450000,0.61960000,0.55550000,0.61100000,124537324.50000000
2024-11-25,0.61110000,0.64230000,0.57450000,0.58680000,111372661.08000000
2024-11-26,0.58690000,0.60650000,0.53390000,0.57890000,107689962.95000000
2024-11-27,0.57860000,0.64790000,0.57020000,0.63780000,74700419.98000000
2024-11-28,0.63770000,0.65110000,0.60610000,0.63030000,57201924.29000000
2024-11-29,0.63050000,0.63290000,0.60810000,0.62680000,46620239.05000000
2024-11-30,0.62720000,0.71840000,0.61740000,0.71230000,79182776.97000000
2024-12-01,0.71250000,0.73410000,0.69540000,0.71150000,67248961.31000000
2024-12-02,0.71140000,0.72720000,0.65550000,0.71120000,83294016.46000000
2024-12-03,0.71160000,0.74860000,0.63670000,0.72590000,94672760.06000000
2024-12-04,0.72600000,0.76770000,0.70980000,0.72170000,75984433.77000000
2024-12-05,0.72160000,0.75030000,0.67830000,0.71470000,79726520.16000000
2024-12-06,0.71460000,0.80430000,0.70800000,0.78460000,86055390.84000000
2024-12-07,0.78480000,0.79530000,0.76490000,0.76840000,35770298.88000000
2024-12-08,0.76840000,0.78100000,0.74000000,0.77620000,29646204.49000000
2024-12-09,0.77590000,0.77700000,0.52000000,0.62120000,101279163.53000000
2024-12-10,0.62120000,0.64250000,0.55760000,0.61540000,92061922.23000000
2024-12-11,0.61560000,0.66230000,0.58720000,0.65460000,49594116.26000000
2024-12-12,0.65490000,0.69900000,0.64940000,0.66110000,43381529.37000000
2024-12-13,0.66120000,0.66560000,0.63200000,0.65800000,37456662.60000000
2024-12-14,0.65820000,0.66770000,0.60530000,0.62280000,25393772.08000000
2024-12-15,0.62280000,0.65110000,0.60120000,0.64820000,24716219.42000000
2024-12-16,0.64850000,0.67180000,0.61140000,0.62750000,40964386.68000000
2024-12-17,0.62750000,0.62910000,0.57770000,0.58660000,37044968.09000000
2024-12-18,0.58670000,0.58820000,0.51900000,0.52540000,53003559.75000000
2024-12-19,0.52540000,0.53340000,0.46200000,0.48740000,85059550.62000000
2024-12-20,0.48740000,0.50640000,0.42580000,0.50010000,102647997.58000000
2024-12-21,0.50030000,0.52790000,0.46490000,0.47280000,49834009.83000000
2024-12-22,0.47320000,0.49180000,0.45780000,0.46600000,34096551.87000000
2024-12-23,0.46580000,0.50540000,0.45400000,0.49520000,43426818.53000000
2024-12-24,0.49520000,0.51840000,0.48020000,0.50780000,29848364.66000000
2024-12-25,0.50770000,0.51270000,0.48810000,0.49560000,19854204.10000000
2024-12-26,0.49570000,0.50050000,0.45710000,0.46510000,21823479.88000000
2024-12-27,0.46500000,0.49600000,0.46200000,0.47100000,32031966.16000000
2024-12-28,0.47090000,0.48990000,0.46350000,0.48300000,20353923.22000000
2024-12-29,0.48310000,0.49410000,0.46460000,0.47280000,23521964.36000000
2024-12-30,0.47270000,0.49250000,0.46060000,0.47130000,32340182.84000000
2024-12-31,0.47130000,0.48380000,0.45710000,0.46870000,20014725.19000000
2025-01-01,0.46850000,0.48490000,0.46050000,0.47900000,15900008.76000000
2025-01-02,0.47910000,0.50820000,0.47910000,0.49590000,25934935.93000000
2025-01-03,0.49600000,0.52220000,0.48660000,0.51810000,25760351.19000000
2025-01-04,0.51830000,0.53570000,0.50930000,0.52530000,22934818.88000000
2025-01-05,0.52530000,0.52710000,0.50910000,0.52130000,17446000.60000000
2025-01-06,0.52120000,0.53840000,0.51430000,0.52100000,34333954.20000000
2025-01-07,0.52090000,0.52260000,0.46350000,0.46520000,45326757.62000000
2025-01-08,0.46530000,0.47080000,0.41910000,0.44470000,38710443.45000000
2025-01-09,0.44440000,0.45000000,0.41630000,0.42700000,30921814.20000000
2025-01-10,0.42690000,0.44480000,0.42200000,0.43620000,32984178.44000000
2025-01-11,0.43620000,0.44330000,0.42820000,0.43490000,16081084.29000000
2025-01-12,0.43500000,0.43790000,0.42350000,0.42920000,17103833.81000000
2025-01-13,0.42910000,0.43840000,0.38050000,0.40960000,53603016.33000000
2025-01-14,0.40960000,0.43250000,0.40670000,0.42870000,19610885.91000000
2025-01-15,0.42900000,0.45010000,0.41230000,0.44700000,31805241.65000000
2025-01-16,0.44700000,0.44970000,0.41860000,0.42320000,25968742.96000000
2025-01-17,0.42340000,0.46060000,0.42340000,0.45390000,31699001.24000000
2025-01-18,0.45400000,0.46340000,0.40610000,0.41910000,44044591.00000000
2025-01-19,0.41910000,0.44160000,0.37850000,0.38580000,93089221.96000000
2025-01-20,0.38580000,0.41340000,0.36340000,0.38090000,108455359.10000000
2025-01-21,0.38090000,0.40220000,0.35960000,0.39630000,52068393.86000000
2025-01-22,0.39630000,0.40110000,0.37060000,0.37290000,33851587.14000000
2025-01-23,0.37290000,0.38140000,0.36220000,0.37650000,35346300.25000000
2025-01-24,0.37660000,0.38890000,0.36230000,0.36620000,33732172.34000000
2025-01-25,0.36620000,0.37680000,0.35320000,0.37070000,30981544.41000000
2025-01-26,0.37080000,0.38350000,0.36340000,0.36410000,15862287.66000000
2025-01-27,0.36400000,0.36410000,0.32900000,0.36020000,55241849.08000000
2025-01-28,0.36020000,0.36380000,0.32070000,0.32460000,25092714.61000000
2025-01-29,0.32460000,0.35170000,0.32320000,0.33940000,30857025.67000000
2025-01-30,0.33960000,0.35860000,0.33540000,0.35300000,19246336.65000000
2025-01-31,0.35300000,0.37180000,0.34510000,0.35520000,29169122.10000000
2025-02-01,0.35520000,0.36040000,0.31700000,0.31970000,22688592.13000000
2025-02-02,0.31970000,0.32690000,0.25130000,0.26100000,117761099.27000000
2025-02-03,0.26110000,0.27650000,0.17720000,0.27120000,237768810.21000000
2025-02-04,0.27120000,0.27380000,0.24560000,0.25550000,75308891.09000000
2025-02-05,0.25560000,0.26270000,0.24490000,0.25120000,37977004.28000000
2025-02-06,0.25110000,0.25660000,0.22810000,0.23050000,45725474.21000000
2025-02-07,0.23060000,0.24810000,0.21710000,0.22700000,54148834.84000000
2025-02-08,0.22710000,0.24290000,0.22450000,0.24150000,25099753.58000000
2025-02-09,0.24150000,0.24660000,0.22400000,0.23780000,32283585.14000000
2025-02-10,0.23770000,0.25040000,0.22730000,0.24560000,34701378.12000000
2025-02-11,0.24560000,0.25780000,0.23180000,0.23510000,44550698.28000000
2025-02-12,0.23520000,0.24980000,0.22520000,0.24580000,52400664.75000000
2025-02-13,0.24590000,0.24940000,0.22740000,0.23360000,40895707.07000000
2025-02-14,0.23370000,0.24580000,0.23150000,0.23940000,36514602.70000000
2025-02-15,0.23940000,0.24250000,0.22660000,0.22870000,18023136.81000000
2025-02-16,0.22860000,0.23430000,0.22510000,0.22980000,25672589.30000000
2025-02-17,0.23000000,0.24160000,0.22130000,0.23050000,42550290.22000000
2025-02-18,0.23050000,0.23150000,0.20820000,0.22100000,44898266.31000000
2025-02-19,0.22090000,0.22680000,0.21620000,0.22510000,23481408.49000000
2025-02-20,0.22520000,0.23620000,0.22470000,0.23430000,30601081.34000000
2025-02-21,0.23440000,0.24700000,0.22000000,0.22450000,50770293.38000000
2025-02-22,0.22440000,0.23780000,0.22240000,0.23390000,18429168.32000000
2025-02-23,0.23400000,0.23600000,0.22680000,0.23020000,17244654.61000000
2025-02-24,0.23030000,0.23170000,0.19330000,0.19760000,42468042.86000000
2025-02-25,0.19760000,0.20970000,0.18100000,0.20640000,78939971.34000000
2025-02-26,0.20640000,0.21800000,0.20170000,0.21400000,38131610.07000000
2025-02-27,0.21410000,0.22360000,0.20780000,0.21450000,21284226.29000000
2025-02-28,0.21450000,0.22130000,0.19690000,0.21550000,49680464.66000000
2025-03-01,0.21560000,0.21630000,0.20150000,0.20720000,23644123.44000000
2025-03-02,0.20730000,0.23250000,0.20190000,0.23000000,46098823.85000000
2025-03-03,0.23000000,0.23080000,0.19290000,0.19760000,46273455.92000000
2025-03-04,0.19750000,0.19830000,0.16300000,0.18030000,102270240.82000000
2025-03-05,0.18030000,0.18840000,0.17750000,0.18670000,44986432.91000000
2025-03-06,0.18670000,0.19560000,0.18280000,0.18700000,40108641.49000000
2025-03-07,0.18710000,0.19400000,0.17850000,0.18410000,56428113.63000000
2025-03-08,0.18390000,0.18520000,0.17430000,0.17650000,19845753.62000000
2025-03-09,0.17650000,0.17770000,0.15060000,0.15510000,44524833.47000000
2025-03-10,0.15520000,0.16490000,0.14040000,0.14540000,80892004.85000000
2025-03-11,0.14540000,0.16070000,0.13490000,0.15720000,77298439.72000000
